fecha,hydro_mw,pump_mw,nuclear_mw,ccgt_mw,fuel_mw,gas_turbine_mw,coal_mw
2025-06-23,12028.14166666667,2165.7,7117.2,17628.4125,7.9,,894.8
2025-06-24,12098.5875,2255.11666666667,7117.2,17278.41666666667,7.9,,952.03333333333
2025-06-25,12205.17083333333,2282.84583333333,7117.2,17264.2,7.9,,1019.11666666667
2025-06-26,12308.22916666667,2288.39166666667,7117.2,17451.9875,7.9,,1094.45
2025-06-27,12421.2,2472.22916666667,7117.2,18355.675,7.9,,1016.68333333333
2025-06-28,12406.52083333334,2470.85,6814.1375,19449.9,7.9,,792.4833333333299
2025-06-29,12349.34166666667,2354.5,6953.9875,20337.475,7.9,,979.78333333333
2025-06-30,12252.6375,2307.79166666667,6096.9,19922.24166666667,7.9,,1131.8
2025-07-01,12273.19583333333,2276.90416666667,6071.9,20041.26666666667,7.9,,1131.8
2025-07-02,12314.36666666667,2420.0625,6071.9,20243.42083333333,7.9,,1478.0
2025-07-03,12410.86666666667,2401.27916666667,6486.225,20073.64166666667,7.9,,1478.0
2025-07-04,12268.2,2518.0,7117.2,19367.04166666667,7.9,,1478.0
2025-07-05,12179.23333333333,2391.24583333333,7105.57916666667,18941.20416666667,7.9,,1478.0
2025-07-06,11820.0375,2420.32083333333,7117.2,18180.15,7.9,,1478.0
2025-07-07,11711.06666666667,2486.75,7117.2,18423.13333333334,7.9,,1478.0
2025-07-08,11656.40833333333,2411.76666666667,7117.2,18515.40416666667,7.9,,1478.0
2025-07-09,11681.38333333333,2248.425,7117.2,19312.76666666667,7.9,,1478.0
2025-07-10,11871.02083333334,2332.25833333333,7117.2,19865.68333333334,7.9,,1478.0
2025-07-11,12051.75,2482.0,7117.2,20547.03333333333,7.9,,1258.0
2025-07-12,12043.1,2482.0,7117.2,20623.30833333334,7.9,,1258.0
2025-07-13,11892.77083333334,2482.0,7117.2,20375.0875,7.9,,1258.0
2025-07-14,11646.24583333333,2465.62916666667,7117.2,20215.2,7.9,561.8,696.2
2025-07-15,11693.55416666667,2402.77916666667,7028.4,20150.17916666667,7.9,561.8,696.2
2025-07-16,11735.04583333333,2367.45,7028.4,21066.25416666667,7.9,561.8,696.2
2025-07-17,12018.62916666667,2474.0,7028.4,20904.71666666667,7.9,561.8,696.2
2025-07-18,12459.78333333333,2482.0,7028.4,20893.35416666667,7.9,561.8,696.2
2025-07-19,12383.2875,2482.0,7005.15833333333,20858.05,7.9,561.8,696.2
2025-07-20,12364.25416666667,2445.4,7028.4,20769.31666666667,7.9,561.8,696.2
2025-07-21,12118.33333333334,2403.35833333333,7028.4,20955.8,7.9,561.8,696.2
2025-07-22,12029.575,2407.65833333333,7028.4,20929.5875,7.9,561.8,696.2
2025-07-23,12296.675,2467.875,7028.4,20698.46666666667,7.9,561.8,696.2
2025-07-24,12525.9,2536.5,7028.4,20200.6,7.9,561.8,696.2
2025-07-25,12527.19166666667,2511.5,7019.1625,20204.10833333333,7.9,561.8,696.2
2025-07-26,12510.4,2386.5,7040.4,19942.25,7.9,561.8,696.2
2025-07-27,12492.44583333333,2386.5,7040.4,20112.0,7.9,561.8,696.2
2025-07-28,12429.975,2386.5,7040.4,20198.31666666667,7.9,561.8,696.2
2025-07-29,12545.9,2326.03333333333,7032.54583333333,19742.90833333333,7.9,561.8,696.2
2025-07-30,12572.15416666667,2300.0375,7028.5,20743.7,7.9,561.8,696.2
2025-07-31,12712.9,2445.8,7002.5,20939.4,7.9,561.8,696.2
2025-08-01,12922.7,2445.8,6974.5,20568.5625,7.9,561.8,696.2
2025-08-02,12849.675,2429.2375,6969.5,21109.2,7.9,561.8,696.2
2025-08-03,12602.96666666667,2389.55,6974.5,21246.4,7.9,561.8,696.2
2025-08-04,12613.1875,2409.46666666667,6943.0,20875.32916666667,7.9,561.8,696.2
2025-08-05,12585.4625,2309.24583333333,6974.5,20848.34166666667,7.9,561.8,696.2
2025-08-06,12621.85,2351.83333333333,6974.5,20701.975,7.9,561.8,696.2
2025-08-07,12702.20416666667,2612.1,6974.5,21472.7625,7.9,561.8,696.2
2025-08-08,12701.175,2597.24583333333,6974.5,21709.20833333333,7.9,561.8,696.2
2025-08-09,12634.65,2680.125,6955.25,21730.2,7.9,561.8,696.2
2025-08-10,12632.41666666667,2604.01666666667,6974.5,21198.82916666667,7.9,561.8,696.2
2025-08-11,12542.93333333333,2502.85,6974.5,20602.19583333334,7.9,561.8,696.2
2025-08-12,12650.97083333333,2537.45833333333,6974.5,21318.78333333333,7.9,561.8,696.2
2025-08-13,12826.85833333333,2649.9625,6974.5,21050.37916666667,7.9,561.8,696.2
2025-08-14,12893.9,2781.9625,6962.5,19952.37916666667,7.9,561.8,696.2
2025-08-15,12893.9,2730.8,6962.5,20193.55,7.9,561.8,696.2
2025-08-16,12875.325,2514.5,6770.04166666667,20572.02083333333,7.9,561.8,696.2
2025-08-17,12679.925,2444.35833333333,6962.625,20387.91666666667,7.9,561.8,696.2
2025-08-18,12498.14166666667,2637.55833333333,6955.5,20103.3,7.9,561.8,696.2
2025-08-19,12409.6875,2581.9375,6955.5,20073.55,7.9,561.8,696.2
2025-08-20,12569.51666666667,2643.3,6955.5,20913.7875,7.9,561.8,696.2
2025-08-21,12656.77083333334,2687.4,6955.5,20903.11666666667,7.9,561.8,696.2
2025-08-22,12574.675,2793.3,6955.5,20933.2,7.9,561.8,696.2
2025-08-23,12601.8,2748.45416666667,6955.5,20918.95416666667,7.9,561.8,696.2
2025-08-24,12200.1375,2597.4,6955.5,20319.89166666667,7.9,561.8,696.2
2025-08-25,11942.27083333334,2500.0375,6955.5,19366.97083333333,7.9,561.8,696.2
2025-08-26,12047.25833333333,2351.97916666667,6935.5,19743.19166666667,7.9,561.8,696.2
2025-08-27,12400.3625,2486.95,6935.5,19707.01666666667,7.9,561.8,696.2
2025-08-28,12495.375,2536.43333333333,6935.5,19789.55833333334,7.9,561.8,696.2
2025-08-29,12521.8,2602.55,6935.5,19701.6,7.9,561.8,696.2
2025-08-30,12521.8,2521.3,6935.5,19275.6,7.9,561.8,696.2
2025-08-31,11798.40833333333,2502.40416666667,6935.5,19241.94166666667,7.9,561.8,696.2
2025-09-01,11368.0,2476.17083333333,6935.5,19203.13333333334,7.9,561.8,696.2
2025-09-02,11553.21666666667,2387.7,6935.5,18850.09166666667,7.9,561.8,696.2
2025-09-03,12020.3125,2521.3,6935.5,19243.07916666667,7.9,561.8,696.2
2025-09-04,12182.2625,2556.675,6935.5,19441.88333333334,7.9,561.8,696.2
2025-09-05,12174.25833333333,2725.50833333333,6945.5,19961.4,7.9,561.8,696.2
2025-09-06,12114.48333333333,2733.8,6945.5,20149.975,7.9,561.8,696.2
2025-09-07,11865.9,2407.6,6945.5,19983.03333333333,7.9,561.8,696.2
2025-09-08,11721.61666666667,2188.3125,6796.8875,20138.83333333333,7.9,561.8,696.2
2025-09-09,11774.225,2191.85416666667,6549.2,20009.19166666667,7.9,561.8,696.2
2025-09-10,11885.62083333333,2206.79166666667,6549.2,19593.4375,7.9,561.8,696.2
2025-09-11,11934.08333333334,2332.39166666667,6549.2,19184.6875,7.9,561.8,696.2
2025-09-12,12016.3125,2453.3,6579.2,18196.10833333333,7.9,561.8,696.2
2025-09-13,12055.5,2442.05,6579.2,18877.6,7.9,561.8,696.2
2025-09-14,11866.55,2453.3,6579.2,18640.36666666667,7.9,561.8,696.2
2025-09-15,11643.60416666667,2379.7,6385.7,18454.1375,7.9,561.8,696.2
2025-09-16,11520.09583333333,2453.3,6321.2,17212.1375,7.9,561.8,696.2
2025-09-17,11592.45416666667,2453.3,6260.2,18171.37083333334,7.9,561.8,696.2
2025-09-18,11949.32083333333,2209.4625,6649.85416666667,18373.50833333334,7.9,561.8,696.2
2025-09-19,12368.08333333334,2423.4,6672.1,17295.5875,7.9,561.8,696.2
2025-09-20,12345.83333333334,2423.4,6870.25,17231.0,7.9,561.8,696.2
2025-09-21,11699.39583333334,2204.4,7068.4,17432.85833333333,7.9,561.8,696.2
2025-09-22,11372.34166666667,2139.3375,7068.4,18162.25,7.9,561.8,696.2
2025-09-23,11338.14583333334,2127.15,7068.4,18757.21666666667,7.9,561.8,696.2
2025-09-24,11385.17916666667,2139.31666666667,7074.4,19172.16666666667,7.9,561.8,696.2
2025-09-25,11604.77083333334,2434.575,7074.4,19239.95833333333,7.9,561.8,696.2
2025-09-26,11736.8,2588.9,7074.4,19159.89583333333,7.9,561.8,696.2
2025-09-27,11691.9875,2585.18333333333,7074.4,19586.00833333334,7.9,561.8,696.2
2025-09-28,11260.2125,2602.65,7074.4,20086.3,7.9,561.8,696.2
2025-09-29,10779.74583333333,2565.2375,7074.4,19858.04166666667,7.9,561.8,696.2
2025-09-30,11034.09166666667,2631.025,7117.2,19270.1,7.9,561.8,696.2
2025-10-01,11153.99166666667,2708.8,7117.2,19270.1,7.9,561.8,696.2
2025-10-02,11691.92083333333,2683.0,7117.2,19662.7,7.9,561.8,696.2
2025-10-03,12372.1,2737.6,7117.2,20521.7,7.9,561.8,696.2
2025-10-04,12372.1,2737.6,7117.2,20521.7,7.9,561.8,696.2
2025-10-05,12372.1,2737.6,6111.4,21337.9,7.9,561.8,696.2
2025-10-06,12372.1,2737.6,6111.4,21337.9,7.9,561.8,696.2
2025-10-07,12372.1,2798.51666666667,6111.4,21337.9,7.9,561.8,696.2
2025-10-08,12379.43333333333,2883.8,6111.4,21337.9,7.9,561.8,696.2
2025-10-09,12539.4125,2924.975,6111.4,21337.9,7.9,561.8,696.2
2025-10-10,12817.1,2993.6,6111.4,21337.9,7.9,561.8,696.2
2025-10-11,12817.1,2993.6,6111.4,21337.9,7.9,561.8,696.2
2025-10-12,12817.1,2993.6,6111.4,21337.9,7.9,561.8,696.2
2025-10-13,12817.1,2993.6,6111.4,21337.9,7.9,561.8,696.2
2025-10-14,12817.1,2993.6,6111.4,21337.9,7.9,561.8,696.2
2025-10-15,11664.75416666667,2723.3625,6066.1,18720.76666666667,7.9,561.8,696.2
2025-10-16,11706.09583333333,2801.05,6066.1,19713.3,7.9,561.8,696.2
2025-10-17,12099.6,2883.8,6038.6,19910.775,7.9,561.8,696.2
2025-10-18,12085.1625,2872.55,5756.1,19896.26666666667,7.9,561.8,696.2
2025-10-19,11889.73333333333,2794.7125,5930.89166666667,18305.56666666667,7.9,561.8,696.2
2025-10-20,11665.0,2783.75,5976.36666666667,18386.49166666667,7.9,561.8,696.2
2025-10-21,11757.40833333333,2800.0,5998.6,18298.02083333333,7.9,561.8,696.2
2025-10-22,11779.22083333333,2694.325,5998.6,18081.425,7.9,561.8,696.2
2025-10-23,11903.35,2733.8,5991.1,18484.00416666667,7.9,561.8,696.2
2025-10-24,12003.93333333333,2843.15,5188.6,18501.2,7.9,561.8,696.2
2025-10-25,11777.72,2952.5,5038.6,18501.2,7.9,561.8,696.2
2025-10-26,11786.90833333333,2909.5625,5038.6,18406.27916666667,7.9,561.8,696.2
2025-10-27,11985.02916666667,2815.175,4874.12916666667,18451.18333333334,7.9,561.8,696.2
2025-10-28,12046.14166666667,2788.425,4921.12083333333,18457.77916666667,7.9,561.8,696.2
2025-10-29,12209.67916666667,2847.28333333333,5038.6,18169.30416666667,7.9,561.8,696.2
2025-10-30,12483.68333333333,2883.8,5038.6,18219.59583333333,7.9,561.8,696.2
2025-10-31,12674.1,2883.8,4992.76666666667,17246.75,7.9,561.8,696.2
2025-11-01,12715.9,2883.8,5038.6,17151.9,7.9,561.8,696.2
2025-11-02,12519.4375,2853.8,5038.6,16831.55,7.9,561.8,696.2
2025-11-03,12459.75416666667,2883.8,5048.6,16699.96666666667,7.9,561.8,696.2
2025-11-04,12533.37083333333,2855.59583333333,5048.6,17895.51666666667,7.9,561.8,696.2
2025-11-05,12564.20416666667,2808.80416666667,5048.6,17929.82083333334,7.9,561.8,696.2
2025-11-06,12846.29583333333,2705.1,5048.6,18624.97083333333,7.9,561.8,696.2
2025-11-07,13160.5,2705.1,5048.6,19381.40416666667,7.9,561.8,696.2
2025-11-08,13160.5,2675.125,4978.875,19297.49166666667,7.9,561.8,696.2
2025-11-09,12797.21666666667,2650.325,5048.6,19481.97083333333,7.9,561.8,696.2
2025-11-10,12650.34583333333,2576.3,5048.6,19405.7125,7.9,561.8,696.2
2025-11-11,12521.6125,2576.3,5048.6,19704.71666666667,7.9,561.8,696.2
2025-11-12,12534.51666666667,2705.1,5761.04166666667,19733.3,7.9,561.8,696.2
2025-11-13,12854.52083333334,2773.725,5912.70833333333,19908.84166666667,7.9,561.8,696.2
2025-11-14,13009.89166666667,2828.625,5811.5,19866.9,7.9,561.8,696.2
2025-11-15,12816.56666666667,2814.9,5976.10833333333,19709.7,7.9,561.8,696.2
2025-11-16,12674.91666666667,2744.50833333333,5678.6,19831.26666666667,7.9,561.8,696.2
2025-11-17,12489.675,2618.98333333333,5688.6,19799.77916666667,7.9,561.8,696.2
2025-11-18,12572.03333333333,2659.5875,6054.4,19905.475,7.9,561.8,696.2
2025-11-19,12895.15,2668.04166666667,6054.4,19754.7625,7.9,561.8,696.2
2025-11-20,13123.47083333333,2678.8,5908.8875,20059.425,7.9,561.8,696.2
2025-11-21,13188.5875,2630.2,5988.75,19364.3375,7.9,561.8,696.2
2025-11-22,12983.58333333334,2630.2,6071.9,19855.85,7.9,561.8,696.2
2025-11-23,12848.03333333333,2555.61666666667,6065.74166666667,20089.1,7.9,561.8,696.2
2025-11-24,12776.07916666667,2515.58333333333,6071.9,20292.225,7.9,561.8,696.2
2025-11-25,12746.5625,2613.78333333333,6071.9,20518.1,7.9,561.8,696.2
2025-11-26,12915.92083333333,2663.06666666667,6071.9,20359.34583333333,7.9,561.8,696.2
2025-11-27,13129.14166666667,2697.71666666667,6071.9,20387.00833333334,7.9,561.8,696.2
2025-11-28,13150.075,2794.3,6071.9,19522.08333333333,7.9,561.8,696.2
2025-11-29,12982.2,2794.3,6071.9,18715.59583333333,7.9,561.8,696.2
2025-11-30,12768.4,2725.675,6071.9,19198.54583333333,7.9,561.8,696.2
2025-12-01,12678.85,2635.96666666667,6071.9,19033.99583333334,7.9,561.8,696.2
2025-12-02,12875.8125,2678.88333333333,6046.61666666667,18822.44583333334,7.9,561.8,696.2
2025-12-03,12817.8375,2771.12083333333,6071.9,18926.95833333333,7.9,561.8,696.2
2025-12-04,13017.69166666667,2810.99583333333,6071.9,19438.0125,7.9,561.8,696.2
2025-12-05,13016.25,2823.5,6071.9,19295.7625,7.9,561.8,696.2
2025-12-06,13007.5,2786.0,6071.9,19138.13333333334,7.9,561.8,696.2
2025-12-07,13005.44166666667,2827.5,6071.9,20249.45,7.9,561.8,696.2
2025-12-08,12928.41666666667,2783.7,6071.9,20690.48333333333,7.9,561.8,696.2
2025-12-09,12884.3875,2561.46666666667,6099.275,20528.45416666667,7.9,561.8,696.2
2025-12-10,13074.2375,2544.46666666667,6071.9,19970.57916666667,7.9,561.8,696.2
2025-12-11,13364.14166666667,2558.69166666667,6071.9,20270.05,7.9,561.8,696.2
2025-12-12,13488.7,2677.0,6071.9,20378.7,7.9,561.8,696.2
2025-12-13,13488.7,2640.4,6071.9,20163.38333333334,7.9,561.8,696.2
2025-12-14,13298.46666666667,2469.44166666667,6071.9,19796.62083333334,7.9,561.8,672.35
2025-12-15,13227.66666666667,2503.96666666667,6071.9,20378.25,7.9,561.8,696.2
2025-12-16,13381.06666666667,2422.12916666667,6092.73333333333,20657.65,7.9,561.8,696.2
2025-12-17,13453.96666666667,2636.8,6571.9,20665.80833333334,7.9,561.8,696.2
2025-12-18,13526.4625,2729.3625,6821.9,21285.90416666667,7.9,561.8,696.2
2025-12-19,13538.90833333333,2937.3,6933.225,21687.5875,7.9,561.8,696.2
2025-12-20,13536.1,2937.3,7117.2,21671.375,7.9,561.8,696.2
2025-12-21,13516.91666666667,2895.59166666667,7117.2,21634.8,7.9,561.8,696.2
2025-12-22,13566.97916666667,2884.4875,7117.2,21565.86666666667,7.9,561.8,696.2
2025-12-23,13706.9,2877.58333333333,7117.2,21029.11666666667,7.9,561.8,696.2
2025-12-24,13573.26666666667,2833.8,7117.2,21216.9,7.9,561.8,696.2
2025-12-25,13558.24583333333,2787.3,7117.2,21045.875,7.9,561.8,696.2
2025-12-26,13647.1375,2847.3,7117.2,21251.03333333333,7.9,561.8,696.2
2025-12-27,13555.5,2847.3,7117.2,21024.1375,7.9,561.8,696.2
2025-12-28,13608.0875,2769.36666666667,7117.2,20938.325,7.9,561.8,696.2
2025-12-29,13697.12083333333,2815.72083333333,7117.2,21224.17916666667,7.9,561.8,696.2
2025-12-30,13711.0,2847.3,7117.2,21630.82083333334,7.9,561.8,696.2
2025-12-31,13711.4,2847.3,7117.2,21703.8,7.9,561.8,916.2
2026-01-01,13705.00416666667,2847.3,7117.2,21703.8,7.9,561.8,916.2
2026-01-02,13711.4,2847.3,7117.2,21703.8,7.9,561.8,916.2
2026-01-03,13711.4,2847.3,7117.2,21703.8,7.9,561.8,916.2
2026-01-04,13706.675,2847.3,7117.2,21703.8,7.9,561.8,916.2
2026-01-05,13711.4,2847.3,7117.2,21315.9,7.9,561.8,916.2
2026-01-06,13711.4,2847.3,7117.2,20919.5,7.9,561.8,916.2
2026-01-07,13711.4,2847.3,7117.2,20919.5,7.9,561.8,916.2
2026-01-08,13711.4,2847.3,7117.2,20919.5,7.9,561.8,916.2
2026-01-09,13711.4,2847.3,7117.2,20919.5,7.9,561.8,916.2
2026-01-10,13711.4,2847.3,7117.2,21315.9,7.9,561.8,916.2
2026-01-11,13711.4,2869.8,7117.2,21747.9,7.9,561.8,916.2
2026-01-12,13711.4,2937.3,7117.2,22135.8,7.9,561.8,916.2
2026-01-13,13711.4,2937.3,7117.2,22135.8,7.9,561.8,916.2
2026-01-14,13711.4,2937.3,7117.2,21335.6,7.9,561.8,916.2
2026-01-15,13477.2625,2670.55,6826.92083333333,20546.44166666667,7.9,561.8,916.2
2026-01-16,13711.4,2665.2,6581.3,20382.5875,7.9,561.8,916.2
2026-01-17,13711.4,2511.43333333333,6581.3,20787.33333333333,7.9,561.8,916.2
2026-01-18,13649.9875,2549.25833333333,7050.2125,20777.45416666667,7.9,522.2,916.2
2026-01-19,13574.36666666667,2488.425,7117.2,20711.69583333334,7.9,561.8,916.2
2026-01-20,13468.50833333333,2631.0,7117.2,20845.45,7.9,561.8,916.2
2026-01-21,13580.29166666667,2684.3,7117.2,20682.72083333333,7.9,561.8,916.2
2026-01-22,13664.575,2834.30833333333,7117.2,20388.0375,7.9,230.0,916.2
2026-01-23,13663.52083333334,2884.8,7117.2,20077.8,7.9,561.8,916.2
2026-01-24,13542.5,2873.65416666667,7117.2,20077.8,7.9,561.8,916.2
2026-01-25,13411.54166666667,2707.47916666667,7117.2,19433.99166666667,7.9,324.275,916.2
2026-01-26,13479.97916666667,2648.13333333333,7117.2,19036.12083333334,7.9,381.24166666667,916.2
2026-01-27,13239.81666666667,2673.8,7117.2,19174.2375,7.9,561.8,916.2
2026-01-28,13245.7375,2584.54166666667,7117.2,20034.1,7.9,561.8,916.2
2026-01-29,13428.1875,2617.9,7117.2,20034.1,7.9,561.8,916.2
2026-01-30,13548.4,2726.3,7112.2,19482.20833333333,7.9,533.31666666667,916.2
2026-01-31,13538.19166666667,2673.37083333333,7117.2,19597.9,7.9,561.8,916.2
2026-02-01,13450.175,2597.8,7117.2,19141.1125,7.9,561.8,916.2
2026-02-02,13360.1,2611.40416666667,7117.2,18567.55833333334,7.9,561.8,916.2
2026-02-03,13341.73333333333,2514.175,7117.2,18711.5,7.9,561.8,916.2
2026-02-04,13380.8875,2624.18333333333,7117.2,18694.075,7.9,561.8,916.2
2026-02-05,13540.75416666667,2660.45416666667,7117.2,18824.2,7.9,533.56666666667,916.2
2026-02-06,13543.8,2810.1,7117.2,18316.95833333333,7.9,561.8,916.2
2026-02-07,13543.8,2795.7,7117.2,17999.5875,7.9,561.8,916.2
2026-02-08,13231.55416666667,2790.69166666667,7117.2,17221.3,7.9,561.8,916.2
2026-02-09,13118.37083333333,2784.46666666667,7117.2,16398.5,7.9,561.8,916.2
2026-02-10,13081.49583333333,2784.26666666667,7111.04166666667,16555.04583333333,7.9,561.8,916.2
2026-02-11,13213.80416666667,2844.73333333333,7117.2,17532.01666666667,7.9,561.8,916.2
2026-02-12,13294.64583333334,2779.9875,7117.2,17585.4,7.9,561.8,916.2
2026-02-13,13371.4,2839.60833333333,7117.2,17062.05,7.9,561.8,916.2
2026-02-14,13384.4875,2791.0,7117.2,16417.78333333333,7.9,561.8,916.2
2026-02-15,13144.30416666667,2784.92916666667,7117.2,16434.0,7.9,561.8,916.2
2026-02-16,13101.1875,2607.31666666667,7117.2,16368.93333333333,7.9,561.8,916.2
2026-02-17,13283.125,2569.125,6868.64583333333,16785.56666666667,7.9,561.8,916.2
2026-02-18,13316.35,2533.62916666667,6883.26666666667,16720.725,7.9,561.8,916.2
2026-02-19,13366.28333333333,2494.325,7117.2,16804.8875,7.9,561.8,916.2
2026-02-20,13264.3,2531.975,7117.2,17108.7375,7.9,561.8,916.2
2026-02-21,13264.3,2472.5,7117.2,17157.6,7.9,561.8,916.2
2026-02-22,13173.70416666667,2456.38333333333,7117.2,16971.6125,7.9,561.8,916.2
2026-02-23,13315.62916666667,2559.40833333333,7117.2,17098.58333333333,7.9,561.8,916.2
2026-02-24,13426.34166666667,2397.27083333333,7117.2,15860.48333333333,7.9,561.8,916.2
2026-02-25,13433.05,2501.625,7117.2,16080.80416666667,7.9,561.8,916.2
2026-02-26,13625.82083333333,2677.58333333333,7117.2,16686.10833333333,7.9,561.8,916.2
2026-02-27,13678.525,2683.7,7117.2,16686.53333333333,7.9,561.8,916.2
2026-02-28,13591.09583333333,2683.7,7117.2,15863.01666666667,7.9,561.8,916.2
2026-03-01,13452.09583333333,2574.80416666667,6974.95,15966.27083333334,7.9,561.8,916.2
2026-03-02,13478.3125,2592.85416666667,5982.46666666667,16109.825,7.9,561.8,916.2
2026-03-03,13530.64583333334,2694.45,5085.6,16040.1375,7.9,561.8,916.2
2026-03-04,13534.15833333333,2660.4625,5066.1,16748.20833333333,7.9,561.8,916.2
2026-03-05,13636.8125,2611.15,5066.1,17000.66666666667,7.9,561.8,916.2
2026-03-06,13749.575,2489.325,5066.1,16793.69583333334,7.9,561.8,916.2
2026-03-07,13714.66666666667,2515.55,5086.93333333333,17444.93333333334,7.9,561.8,916.2
2026-03-08,13433.52083333334,2558.27916666667,5887.96666666667,17414.72083333333,7.9,561.8,903.44166666667
2026-03-09,13445.7125,2559.85833333333,6111.4,17451.1875,7.9,561.8,916.2
2026-03-10,13608.85833333333,2539.82916666667,6111.4,17419.4,7.9,561.8,916.2
2026-03-11,13643.05,2462.20833333333,6111.4,17736.99166666667,7.9,561.8,916.2
2026-03-12,13592.50416666667,2430.1,6111.4,17821.46666666667,7.9,561.8,916.2
2026-03-13,13611.26666666667,2506.1,6111.4,17841.05,7.9,561.8,916.2
2026-03-14,13577.7,2506.1,6111.4,18197.01666666667,7.9,561.8,916.2
2026-03-15,13405.99583333333,2547.41666666667,6111.4,18211.2,7.9,561.8,916.2
2026-03-16,13363.725,2580.73333333333,6530.48333333333,18177.86666666667,7.9,561.8,916.2
2026-03-17,13372.57916666667,2651.85,7117.2,17412.84583333333,7.9,561.8,916.2
2026-03-18,13433.3125,2581.00833333333,7117.2,17768.2,7.9,561.8,916.2
2026-03-19,13470.73333333333,2535.90833333333,7117.2,18242.6125,7.9,561.8,916.2
2026-03-20,13632.2,2478.82083333333,7117.2,18291.89583333333,7.9,561.8,916.2
2026-03-21,13631.12083333333,2377.5,7117.2,18688.62083333334,7.9,561.8,916.2
2026-03-22,13450.14166666667,2501.75416666667,7117.2,18904.05,7.9,561.8,916.2
2026-03-23,13287.46666666667,2577.84583333333,7117.2,19137.3,7.9,561.8,916.2
2026-03-24,13280.53333333333,2634.88333333333,7117.2,19293.1,7.9,561.8,916.2
2026-03-25,13299.04583333333,2603.05,7117.2,19446.69166666667,7.9,561.8,916.2
2026-03-26,13583.0875,2675.375,7117.2,19135.525,7.9,561.8,916.2
2026-03-27,13789.7,2918.68333333333,6105.9,18966.25,7.9,561.8,916.2
2026-03-28,13789.7,2858.33043478261,6105.9,19714.58260869565,7.9,561.8,916.2
2026-03-29,13749.63333333333,2778.74166666667,6105.9,20333.8875,7.9,561.8,916.2
2026-03-30,13719.78333333333,2641.4,6105.9,20335.60833333333,7.9,561.8,916.2
2026-03-31,13807.74166666667,2668.57916666667,6105.9,20776.7,7.9,561.8,346.2
2026-04-01,13832.76666666667,2918.3,6105.9,20776.7,7.9,561.8,346.2
2026-04-02,13836.2,2966.3,6105.9,20776.7,7.9,561.8,346.2
2026-04-03,13836.2,3014.3,6105.9,20776.7,7.9,561.8,346.2
2026-04-04,13836.2,3014.3,6105.9,20387.5,7.9,561.8,346.2
2026-04-05,13836.2,3014.3,6105.9,20387.5,7.9,561.8,346.2
2026-04-06,13824.29583333333,3014.3,6105.9,20387.5,7.9,561.8,346.2
2026-04-07,13830.275,3014.3,6105.9,20387.5,7.9,561.8,346.2
2026-04-08,13834.4375,3014.3,6105.9,20387.5,7.9,561.8,346.2
2026-04-09,13872.83333333334,3014.3,6105.9,20387.5,7.9,561.8,346.2
2026-04-10,13975.2,3014.3,6105.9,20387.5,7.9,561.8,346.2
2026-04-11,13975.2,3014.3,6105.9,20776.7,7.9,561.8,346.2
2026-04-12,13975.2,3014.3,6105.9,19986.1,7.9,561.8,346.2
2026-04-13,13975.2,3014.3,6105.9,19986.1,7.9,561.8,346.2
2026-04-14,13975.2,3014.3,6105.9,19986.1,7.9,561.8,346.2
2026-04-15,13482.2375,2638.57083333333,6105.9,18904.91666666667,7.9,561.8,346.2
2026-04-16,13689.8,2654.34166666667,6105.9,19156.54166666667,7.9,561.8,346.2
2026-04-17,13767.825,2734.0,6005.475,19196.125,7.9,561.8,346.2
2026-04-18,13740.7,2734.0,6105.9,19132.65,7.9,561.8,346.2
2026-04-19,13329.7875,2683.44583333333,6105.9,18640.49583333334,7.9,561.8,346.2
2026-04-20,13130.425,2734.0,6105.9,18240.99166666667,7.9,561.8,346.2
2026-04-21,13273.35833333333,2453.7125,6105.9,18115.56666666667,7.9,561.8,346.2
2026-04-22,13476.25,2653.3625,6105.9,18482.15833333333,7.9,561.8,346.2
2026-04-23,13612.34583333333,2679.5,6105.9,18908.73333333333,7.9,561.8,346.2
2026-04-24,13871.4375,2679.5,6105.9,18345.3375,7.9,561.8,346.2
2026-04-25,13921.5,2670.8875,6105.9,18617.94166666667,7.9,561.8,346.2
2026-04-26,13600.98333333333,2610.6,6105.9,19031.45833333333,7.9,561.8,346.2
2026-04-27,13441.83333333334,2627.825,6105.9,18748.18333333334,7.9,561.8,346.2
2026-04-28,13501.15833333333,2709.57916666667,5927.26666666667,19116.1875,7.9,561.8,337.35
2026-04-29,13634.33333333334,2878.42083333333,5681.64583333333,20185.125,7.9,561.8,346.2
2026-04-30,13596.56666666667,2890.9,6105.9,20082.25,7.9,561.8,346.2
2026-05-01,13523.51666666667,2865.0625,6105.9,20471.35833333333,7.9,561.8,346.2
2026-05-02,13475.3,2787.05416666667,6105.9,19720.3,7.9,561.8,346.2
2026-05-03,13101.7625,2799.42083333333,6105.9,19210.16666666667,7.9,561.8,302.875
2026-05-04,12976.17916666667,2786.4375,6105.9,18997.025,7.9,561.8,346.2
2026-05-05,12481.39166666667,2634.3125,6105.9,18419.89583333333,7.9,561.8,346.2
2026-05-06,12337.59166666667,2737.50416666667,6105.9,18497.70833333333,7.9,561.8,346.2
2026-05-07,13071.38333333333,2758.46666666667,5868.0,19068.2,7.9,561.8,346.2
2026-05-08,13167.21666666667,2786.25,5110.1,18928.8,7.9,561.8,346.2
